Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
2010-06-12,23,1,3,0,0,17,17,19,24,1.1875,1.0625,16.0,7,5,0,0,0,0,0,0,0,0,-0.125,-0.4375,0.125,0.125
2010-11-12,1,40,2,1,0,17,20,24,26,1.0625,1.1875,16.0,5,4,0,0,0,0,0,0,0,0,-0.4375,-0.375,-0.125,0.0625
2010-11-12,28,23,3,1,0,24,20,25,19,1.1176470588235294,1.2941176470588236,17.0,2,7,0,0,0,0,0,0,0,0,-0.0588235294117647,0.0588235294117647,-0.1764705882352941,-0.2941176470588235
2010-12-12,5,3,2,1,0,28,21,23,25,1.3529411764705883,1.2352941176470589,17.0,8,9,0,0,0,0,0,0,0,0,0.2941176470588235,-0.2352941176470588,0.1176470588235294,-0.0588235294117647
2010-12-12,43,2,1,0,0,17,17,30,19,0.7058823529411765,1.0588235294117647,17.0,3,6,0,0,1,0,0,0,0,0,-0.7647058823529411,-0.1176470588235294,-0.3529411764705882,-0.1764705882352941
2010-12-13,25,0,1,0,0,36,34,16,18,2.0,1.8823529411764703,17.0,11,12,0,0,0,0,0,0,0,0,1.1764705882352942,0.9411764705882352,0.1176470588235294,-0.0588235294117647
2010-12-18,36,5,1,0,0,20,30,18,24,1.3333333333333333,1.4444444444444444,18.0,8,10,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,-0.1111111111111111,-0.1111111111111111
2010-12-26,5,40,2,0,0,30,24,24,29,1.4444444444444444,1.2222222222222223,18.0,10,6,0,0,0,0,0,0,0,0,0.3333333333333333,-0.2777777777777778,0.2222222222222222,0.2222222222222222
2010-12-26,25,36,2,0,0,38,20,16,18,2.055555555555556,1.3333333333333333,18.0,13,8,0,0,0,0,0,0,0,0,1.2222222222222223,0.1111111111111111,0.7222222222222222,0.2777777777777778
2010-12-27,0,12,3,1,0,34,31,19,12,1.7777777777777777,1.7222222222222223,18.0,9,3,0,0,0,0,0,0,0,0,0.8333333333333334,1.0555555555555556,0.0555555555555555,0.3333333333333333
2010-12-28,24,1,4,0,0,25,20,15,30,1.6842105263157894,1.0526315789473684,19.0,10,3,0,0,0,0,0,0,1,0,0.5263157894736842,-0.5263157894736842,0.631578947368421,0.3684210526315789
2010-12-28,38,28,2,0,0,27,28,23,29,1.5789473684210529,1.1578947368421053,19.0,11,4,0,0,0,0,0,0,0,0,0.2105263157894736,-0.0526315789473684,0.4210526315789473,0.3684210526315789
2010-12-29,12,5,1,0,0,32,30,15,25,1.631578947368421,1.368421052631579,19.0,3,7,0,0,0,0,0,0,0,0,0.8947368421052632,0.2631578947368421,0.2631578947368421,-0.2105263157894736
2011-01-01,23,5,2,1,0,23,32,24,25,1.25,1.45,20.0,6,7,0,0,0,0,0,0,0,0,-0.05,0.35,-0.2,-0.05
2011-01-01,24,4,1,0,0,28,27,16,32,1.75,1.25,20.0,10,7,0,0,0,0,0,0,0,0,0.6,-0.25,0.5,0.15
2011-01-01,35,16,2,0,0,23,21,24,22,1.2,1.1,20.0,5,6,0,0,0,0,0,0,0,0,-0.05,-0.05,0.1,-0.05
2011-01-01,36,3,3,0,0,21,23,20,30,1.35,1.1,20.0,7,4,0,0,0,0,0,0,0,0,0.05,-0.35,0.25,0.15
2011-01-01,38,17,1,0,0,29,19,23,23,1.65,0.95,20.0,11,5,0,0,0,0,0,0,0,0,0.3,-0.2,0.7,0.3
2011-01-01,41,43,2,0,0,19,20,32,32,0.8,0.9,20.0,7,9,0,0,0,0,0,0,0,0,-0.65,-0.6,-0.1,-0.1
2011-04-01,17,40,3,0,0,19,26,24,36,0.9047619047619048,1.0476190476190477,21.0,4,3,0,0,0,0,0,0,0,0,-0.238095238095238,-0.4761904761904761,-0.1428571428571428,0.0476190476190476
2011-04-01,25,35,2,1,0,43,25,19,24,2.095238095238096,1.2857142857142858,21.0,13,7,0,0,0,0,0,0,0,0,1.1428571428571428,0.0476190476190476,0.8095238095238095,0.2857142857142857
2011-05-01,3,23,3,1,0,26,24,31,27,1.1904761904761905,1.1904761904761905,21.0,7,6,0,0,0,0,0,0,0,0,-0.238095238095238,-0.1428571428571428,0.0,0.0476190476190476
2011-05-01,16,38,2,1,0,21,30,24,23,1.0476190476190477,1.7142857142857142,21.0,6,11,0,0,0,0,0,0,0,0,-0.1428571428571428,0.3333333333333333,-0.6666666666666666,-0.238095238095238
2011-05-01,28,41,5,0,0,29,20,31,33,1.1904761904761905,0.8095238095238095,21.0,6,5,0,0,0,0,0,0,0,0,-0.0952380952380952,-0.6190476190476191,0.3809523809523809,0.0476190476190476
2011-05-01,43,12,1,0,0,20,36,34,18,0.8571428571428571,1.6666666666666667,21.0,6,6,0,0,0,0,0,0,0,0,-0.6666666666666666,0.8571428571428571,-0.8095238095238095,0.0
2011-12-01,4,23,2,1,0,31,25,36,29,1.2727272727272727,1.1363636363636365,22.0,6,3,0,0,0,0,0,0,0,0,-0.2272727272727272,-0.1818181818181818,0.1363636363636363,0.1363636363636363
2011-01-15,12,3,2,0,0,36,26,19,34,1.5909090909090908,1.1363636363636365,22.0,5,4,0,0,0,0,0,0,0,0,0.7727272727272727,-0.3636363636363636,0.4545454545454545,0.0454545454545454
2011-01-15,24,43,4,3,0,33,21,16,34,1.8636363636363635,0.9545454545454546,22.0,12,9,0,0,0,0,0,0,0,0,0.7727272727272727,-0.5909090909090909,0.9090909090909092,0.1363636363636363
2011-01-15,35,5,2,0,0,26,33,26,28,1.2272727272727273,1.318181818181818,22.0,6,6,0,0,0,0,0,0,0,0,0.0,0.2272727272727272,-0.0909090909090909,0.0
2011-01-15,40,4,3,2,0,26,31,39,36,1.0,1.2727272727272727,22.0,0,6,0,0,1,1,0,0,0,0,-0.5909090909090909,-0.2272727272727272,-0.2727272727272727,-0.2727272727272727
2011-01-22,0,42,3,0,0,45,19,22,34,1.8695652173913044,0.9565217391304348,23.0,11,6,0,0,0,0,0,0,0,0,1.0,-0.6521739130434783,0.9130434782608696,0.217391304347826
2011-01-22,1,24,1,0,0,24,33,39,16,0.9565217391304348,1.826086956521739,23.0,2,10,0,0,0,0,0,0,0,0,-0.6521739130434783,0.7391304347826086,-0.8695652173913043,-0.3478260869565217
2011-01-22,17,35,2,0,0,23,28,25,26,1.0,1.3043478260869563,23.0,7,9,0,0,0,0,0,0,0,0,-0.0869565217391304,0.0869565217391304,-0.3043478260869565,-0.0869565217391304
2011-01-22,25,2,5,0,0,48,21,19,31,2.0869565217391304,1.0,23.0,11,5,0,0,0,0,0,0,0,0,1.2608695652173914,-0.4347826086956521,1.0869565217391304,0.2608695652173913
2011-01-23,3,40,2,0,0,29,29,35,41,1.2173913043478262,1.0869565217391304,23.0,7,3,0,0,0,0,0,0,1,0,-0.2608695652173913,-0.5217391304347826,0.1304347826086956,0.1739130434782608
2011-01-26,23,17,1,0,0,30,25,31,25,1.2083333333333333,1.0833333333333333,24.0,7,10,0,0,0,0,0,0,0,0,-0.0416666666666666,0.0,0.125,-0.125
2011-01-02,0,16,2,1,0,48,27,22,29,1.9166666666666667,1.125,24.0,11,6,0,0,0,0,0,0,0,0,1.0833333333333333,-0.0833333333333333,0.7916666666666666,0.2083333333333333
2011-01-02,25,1,3,1,0,51,25,21,39,2.125,1.0416666666666667,24.0,13,5,0,0,0,0,0,0,0,0,1.25,-0.5833333333333334,1.0833333333333333,0.3333333333333333
2011-02-02,5,43,1,0,0,34,24,35,42,1.2,0.84,25.0,1,3,0,0,0,0,0,0,0,0,-0.04,-0.72,0.36,-0.08
2011-02-02,17,28,1,0,0,25,36,26,34,1.04,1.2,25.0,7,8,0,0,0,0,0,0,0,0,-0.04,0.08,-0.16,-0.04
2011-02-02,23,35,2,0,0,31,28,31,30,1.28,1.2,25.0,7,6,0,0,0,0,0,0,0,0,0.0,-0.08,0.08,0.04
2011-05-02,16,4,5,3,0,28,35,31,44,1.08,1.12,25.0,5,3,0,0,0,0,0,0,0,0,-0.12,-0.36,-0.04,0.08
2011-05-02,24,40,3,0,0,37,31,20,45,1.8,1.04,25.0,10,4,0,0,0,0,0,0,0,0,0.68,-0.56,0.76,0.24
2011-05-02,35,36,3,2,0,28,28,30,24,1.2,1.48,25.0,6,10,0,0,0,0,0,0,0,0,-0.08,0.16,-0.28,-0.16
2011-05-02,38,5,2,1,0,33,34,26,35,1.64,1.2,25.0,8,1,0,0,0,0,0,0,0,0,0.28,-0.04,0.44,0.28
2011-05-02,42,3,4,3,0,22,31,41,38,0.8846153846153846,1.1923076923076923,26.0,3,6,0,0,0,0,0,0,0,0,-0.7307692307692307,-0.2692307692307692,-0.3076923076923077,-0.1153846153846153
2011-05-02,43,25,2,1,0,26,55,43,24,0.9230769230769232,2.076923076923077,26.0,6,10,0,0,0,0,0,0,0,0,-0.6538461538461539,1.1923076923076923,-1.1538461538461535,-0.1538461538461538
2011-12-02,0,43,2,0,0,54,26,27,43,1.9230769230769231,0.9230769230769232,26.0,11,6,0,0,0,0,0,0,0,0,1.0384615384615383,-0.6538461538461539,1.0,0.1923076923076923
2011-12-02,2,35,1,0,0,25,31,33,32,1.1538461538461535,1.2692307692307692,26.0,8,6,0,0,0,0,0,0,0,0,-0.3076923076923077,-0.0384615384615384,-0.1153846153846153,0.0769230769230769
2011-12-02,25,24,2,1,0,55,39,24,22,2.076923076923077,1.7692307692307692,26.0,10,8,0,0,0,0,0,0,0,0,1.1923076923076923,0.6538461538461539,0.3076923076923077,0.0769230769230769
2011-02-13,5,16,2,0,0,36,33,37,36,1.2222222222222223,1.1111111111111112,27.0,4,5,0,0,0,0,0,0,0,0,-0.037037037037037,-0.1111111111111111,0.1111111111111111,-0.037037037037037
2011-02-22,4,38,3,1,0,39,37,50,28,1.0740740740740742,1.7407407407407407,27.0,1,11,0,0,1,0,0,0,0,0,-0.4074074074074074,0.3333333333333333,-0.6666666666666666,-0.3703703703703703
2011-02-23,0,35,1,0,0,56,31,27,33,1.962962962962963,1.2222222222222223,27.0,13,6,1,0,0,0,0,0,0,0,1.0740740740740742,-0.074074074074074,0.7407407407407407,0.2592592592592592
2011-02-26,1,3,4,1,0,30,34,45,42,1.0740740740740742,1.148148148148148,27.0,8,6,0,0,0,0,0,0,0,0,-0.5555555555555556,-0.2962962962962963,-0.074074074074074,0.074074074074074
2011-02-26,16,36,2,0,0,33,32,36,31,1.1111111111111112,1.3703703703703705,27.0,5,7,0,0,0,0,0,0,0,0,-0.1111111111111111,0.037037037037037,-0.2592592592592592,-0.074074074074074
2011-02-26,43,4,4,0,0,27,42,46,51,0.8928571428571429,1.1428571428571428,28.0,4,4,0,0,0,0,0,0,1,0,-0.6785714285714286,-0.3214285714285714,-0.25,0.0
2011-02-27,41,23,3,1,0,30,35,48,32,0.8928571428571429,1.3928571428571428,28.0,5,13,0,0,0,0,1,0,0,0,-0.6428571428571429,0.1071428571428571,-0.5,-0.2857142857142857
2011-01-03,12,25,2,1,0,48,61,23,25,1.7142857142857142,2.142857142857143,28.0,10,12,0,0,0,0,0,0,0,0,0.8928571428571429,1.2857142857142858,-0.4285714285714285,-0.0714285714285714
2011-05-03,5,1,3,2,0,38,31,37,46,1.2857142857142858,1.0714285714285714,28.0,6,8,0,0,0,0,0,0,0,0,0.0357142857142857,-0.5357142857142857,0.2142857142857142,-0.0714285714285714
2011-05-03,17,3,3,2,0,29,35,29,46,1.103448275862069,1.103448275862069,29.0,6,4,0,0,0,0,0,0,0,0,0.0,-0.3793103448275862,0.0,0.0689655172413793
2011-05-03,24,42,1,0,0,44,27,25,49,1.7241379310344829,0.9310344827586208,29.0,5,5,0,0,0,0,0,0,0,0,0.6551724137931034,-0.7586206896551724,0.7931034482758621,0.0
2011-05-03,41,35,3,0,0,33,32,49,35,0.9655172413793104,1.1724137931034482,29.0,8,4,0,0,0,0,0,0,0,0,-0.5517241379310345,-0.1034482758620689,-0.2068965517241379,0.1379310344827586
2011-06-03,23,25,3,1,0,36,62,35,27,1.3448275862068966,2.0689655172413794,29.0,10,9,1,0,0,0,0,0,0,0,0.0344827586206896,1.206896551724138,-0.7241379310344828,0.0344827586206896
2011-03-19,16,17,2,1,0,38,32,38,31,1.2333333333333334,1.1666666666666667,30.0,10,9,0,0,0,0,0,0,0,0,0.0,0.0333333333333333,0.0666666666666666,0.0333333333333333
2011-03-19,25,5,1,0,0,63,42,30,40,2.0,1.3333333333333333,30.0,6,10,0,0,0,0,0,0,0,0,1.1,0.0666666666666666,0.6666666666666666,-0.1333333333333333
2011-03-19,35,28,4,0,0,32,44,38,41,1.1333333333333333,1.2,30.0,4,6,0,0,0,0,0,0,0,0,-0.2,0.1,-0.0666666666666666,-0.0666666666666666
2011-03-19,42,2,2,1,0,27,28,50,41,0.9,1.0333333333333334,30.0,5,4,0,0,0,0,0,0,0,0,-0.7666666666666667,-0.4333333333333333,-0.1333333333333333,0.0333333333333333
2011-03-20,12,24,2,0,0,53,45,24,25,1.8,1.7666666666666666,30.0,10,8,0,0,0,0,0,0,0,0,0.9666666666666668,0.6666666666666666,0.0333333333333333,0.0666666666666666
2011-02-04,2,5,2,1,0,28,42,41,40,1.0333333333333334,1.3333333333333333,30.0,4,10,0,0,0,0,0,0,0,0,-0.4333333333333333,0.0666666666666666,-0.3,-0.2
2011-02-04,28,43,4,1,0,44,35,45,49,1.1612903225806452,1.032258064516129,31.0,5,8,0,0,0,0,0,0,0,0,-0.032258064516129,-0.4516129032258064,0.1290322580645161,-0.0967741935483871
2011-02-04,40,23,2,1,0,41,41,56,36,1.064516129032258,1.4516129032258065,31.0,7,10,0,0,0,0,0,0,0,0,-0.4838709677419355,0.1612903225806451,-0.3870967741935484,-0.0967741935483871
2011-03-04,17,4,3,0,0,33,45,33,60,1.1290322580645162,1.064516129032258,31.0,6,5,0,0,0,0,0,0,0,0,0.0,-0.4838709677419355,0.064516129032258,0.032258064516129
2011-03-04,24,36,5,0,0,45,33,27,37,1.7096774193548387,1.2258064516129032,31.0,7,1,0,0,0,0,0,0,1,0,0.5806451612903226,-0.1290322580645161,0.4838709677419355,0.1935483870967742
2011-09-04,5,41,3,0,0,42,36,41,49,1.2903225806451613,1.032258064516129,31.0,7,8,0,0,0,0,0,0,0,0,0.032258064516129,-0.4193548387096774,0.2580645161290322,-0.032258064516129
2011-09-04,12,42,1,0,0,55,29,25,51,1.8125,0.96875,32.0,13,5,1,0,0,0,0,0,0,0,0.9375,-0.6875,0.84375,0.25
2011-09-04,25,17,2,0,0,68,36,32,33,2.0625,1.1875,32.0,9,8,0,0,0,0,0,0,0,0,1.125,0.09375,0.875,0.03125
2011-09-04,38,35,3,2,0,44,37,36,39,1.65625,1.1875,32.0,6,5,0,0,0,0,0,0,0,0,0.25,-0.0625,0.46875,0.03125
2011-10-04,1,28,1,0,0,39,48,53,46,1.0625,1.21875,32.0,5,7,0,0,0,0,0,0,0,0,-0.4375,0.0625,-0.15625,-0.0625
2011-11-04,23,24,3,0,0,42,50,38,27,1.40625,1.75,32.0,7,7,0,0,0,0,0,0,0,0,0.125,0.71875,-0.34375,0.0
2011-04-16,2,36,2,0,0,31,33,43,42,1.09375,1.1875,32.0,5,1,0,0,0,0,0,0,0,0,-0.375,-0.28125,-0.09375,0.125
2011-04-16,16,3,2,0,0,45,40,41,52,1.3333333333333333,1.0606060606060606,33.0,11,3,0,0,0,0,0,0,0,0,0.1212121212121212,-0.3636363636363636,0.2727272727272727,0.2424242424242424
2011-04-20,12,2,3,1,0,58,33,26,43,1.8484848484848484,1.1515151515151516,33.0,13,8,0,0,0,0,0,0,0,0,0.9696969696969696,-0.303030303030303,0.696969696969697,0.1515151515151515
2011-04-23,12,41,3,0,0,58,38,26,56,1.8484848484848484,0.9696969696969696,33.0,13,7,0,0,0,0,0,0,0,0,0.9696969696969696,-0.5454545454545454,0.8787878787878788,0.1818181818181818
2011-04-23,23,2,5,0,0,46,34,39,46,1.4411764705882353,1.1176470588235294,34.0,10,7,0,0,0,0,0,0,0,0,0.2058823529411764,-0.3529411764705882,0.3235294117647059,0.088235294117647
2011-04-23,25,16,1,0,0,70,47,32,41,2.0588235294117645,1.3823529411764706,34.0,10,11,0,0,0,0,0,0,0,0,1.1176470588235294,0.1764705882352941,0.6764705882352942,-0.0294117647058823
2011-04-23,36,42,4,2,0,35,32,47,53,1.1176470588235294,1.0,34.0,1,7,0,0,0,0,0,0,0,0,-0.3529411764705882,-0.6176470588235294,0.1176470588235294,-0.1764705882352941
2011-04-24,5,0,2,1,0,48,66,44,34,1.3529411764705883,1.8823529411764703,34.0,9,7,0,0,0,0,0,0,0,0,0.1176470588235294,0.9411764705882352,-0.5294117647058824,0.0588235294117647
2011-04-26,35,43,3,0,0,40,37,43,57,1.1470588235294117,0.9705882352941176,34.0,5,5,0,0,0,0,0,0,0,0,-0.088235294117647,-0.5882352941176471,0.1764705882352941,0.0
2011-04-27,17,5,3,0,0,37,48,36,44,1.1470588235294117,1.3529411764705883,34.0,7,9,0,0,0,0,0,0,0,0,0.0294117647058823,0.1176470588235294,-0.2058823529411764,-0.0588235294117647
2011-04-30,3,5,1,0,0,40,48,54,44,1.0294117647058822,1.3529411764705883,34.0,3,9,0,0,0,0,0,0,0,0,-0.4117647058823529,0.1176470588235294,-0.3235294117647059,-0.1764705882352941
2011-04-30,12,38,2,1,0,64,50,27,43,1.9142857142857144,1.5714285714285714,35.0,13,6,0,0,0,0,0,0,0,0,1.0571428571428572,0.2,0.3428571428571428,0.2
2011-04-30,40,1,2,1,0,49,43,64,55,1.1428571428571428,1.1714285714285717,35.0,8,8,0,0,0,0,0,0,0,0,-0.4285714285714285,-0.3428571428571428,-0.0285714285714285,0.0
2011-01-05,0,25,1,0,0,67,71,36,32,1.8285714285714283,2.085714285714286,35.0,6,13,0,0,0,0,1,0,0,0,0.8857142857142857,1.1142857142857143,-0.2571428571428571,-0.2
2011-01-05,23,28,3,0,0,51,49,39,48,1.4857142857142858,1.1714285714285717,35.0,10,5,0,0,0,0,0,0,0,0,0.3428571428571428,0.0285714285714285,0.3142857142857143,0.1428571428571428
2011-01-05,24,41,2,1,0,53,39,31,61,1.7714285714285714,0.9142857142857144,35.0,9,1,0,0,0,0,0,0,0,0,0.6285714285714286,-0.6285714285714286,0.8571428571428571,0.2285714285714285
2011-07-05,16,24,2,1,0,48,54,43,33,1.3333333333333333,1.7222222222222223,36.0,8,9,0,0,0,0,0,0,0,0,0.1388888888888889,0.5833333333333334,-0.3888888888888889,-0.0277777777777777
2011-07-05,28,2,2,1,0,49,35,51,52,1.1388888888888888,1.0833333333333333,36.0,5,5,0,0,0,0,0,0,0,0,-0.0555555555555555,-0.4722222222222222,0.0555555555555555,0.0
2011-08-05,25,12,2,1,0,71,66,33,28,2.0277777777777777,1.9444444444444444,36.0,10,15,0,0,0,0,1,1,0,0,1.0555555555555556,1.0555555555555556,0.0833333333333333,-0.1388888888888889
2011-08-05,35,0,3,1,0,43,68,43,36,1.1944444444444444,1.8611111111111112,36.0,6,8,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,-0.6666666666666666,-0.0555555555555555
2011-08-05,43,40,3,1,0,38,51,61,65,0.9444444444444444,1.1944444444444444,36.0,2,10,0,0,0,0,0,0,0,0,-0.6388888888888888,-0.3888888888888889,-0.25,-0.2222222222222222
2011-10-05,24,38,1,0,0,54,51,33,44,1.7222222222222223,1.5555555555555556,36.0,9,6,0,0,0,0,0,0,0,0,0.5833333333333334,0.1944444444444444,0.1666666666666666,0.0833333333333333
2011-05-14,4,5,4,3,0,49,49,71,50,0.972972972972973,1.2432432432432432,37.0,3,6,0,0,0,0,0,0,0,0,-0.5945945945945946,-0.027027027027027,-0.2702702702702703,-0.081081081081081
2011-05-14,40,16,1,0,0,52,50,68,44,1.162162162162162,1.3783783783783785,37.0,7,10,0,0,0,0,0,0,0,0,-0.4324324324324324,0.1621621621621621,-0.2162162162162162,-0.081081081081081
2011-05-15,42,41,3,2,0,36,41,59,64,0.972972972972973,0.8918918918918919,37.0,5,1,0,0,0,0,0,0,1,0,-0.6216216216216216,-0.6216216216216216,0.081081081081081,0.1081081081081081
2011-05-17,24,35,3,0,0,55,46,33,44,1.7567567567567568,1.2432432432432432,37.0,9,8,0,0,0,0,0,0,0,0,0.5945945945945946,0.054054054054054,0.5135135135135135,0.027027027027027
2011-05-22,1,23,1,0,0,47,59,59,43,1.1842105263157894,1.5263157894736843,38.0,8,10,0,0,0,0,0,0,0,0,-0.3157894736842105,0.4210526315789473,-0.3421052631578947,-0.0526315789473684
2011-05-22,16,12,1,0,0,50,69,45,32,1.3421052631578947,1.868421052631579,38.0,7,10,0,0,0,0,1,0,0,0,0.131578947368421,0.9736842105263158,-0.5263157894736842,-0.0789473684210526
2011-05-22,25,4,4,2,0,74,53,35,74,2.026315789473684,1.0263157894736843,38.0,8,6,0,0,0,0,0,0,0,0,1.0263157894736843,-0.5526315789473685,1.0,0.0526315789473684
2011-05-22,38,2,2,1,0,53,36,45,56,1.5526315789473684,1.0263157894736843,38.0,5,1,0,0,0,0,0,0,0,0,0.2105263157894736,-0.5263157894736842,0.5263157894736842,0.1052631578947368
2011-08-15,24,37,4,0,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2011-08-20,1,3,3,1,0,0,1,0,2,0.5,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.5,0.5,0.5
2011-08-20,12,40,2,1,0,0,1,0,2,0.5,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.5,0.5,0.5
2011-08-21,43,17,2,0,0,2,0,1,0,1.5,0.5,2.0,3,1,0,0,0,0,0,0,0,0,0.5,0.0,1.0,1.0
2011-08-22,25,38,3,0,0,2,0,1,3,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0.5,-1.5,1.5,1.5
2011-08-27,12,29,3,1,0,2,2,1,2,1.3333333333333333,0.6666666666666666,3.0,4,2,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
2011-08-27,23,5,3,1,0,3,6,1,3,1.3333333333333333,1.0,3.0,4,3,0,0,0,0,0,0,0,0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
2011-08-27,42,31,2,0,0,1,1,1,4,0.6666666666666666,1.0,3.0,2,3,0,0,0,0,0,0,0,0,0.0,-1.0,-0.3333333333333333,-0.3333333333333333
2011-08-28,25,0,8,2,0,5,0,1,2,2.0,0.3333333333333333,3.0,6,1,0,0,0,0,0,0,0,0,1.3333333333333333,-0.6666666666666666,1.6666666666666667,1.6666666666666667
2011-08-28,28,17,2,1,0,1,0,0,2,1.3333333333333333,0.3333333333333333,3.0,4,1,0,0,0,0,0,0,0,0,0.3333333333333333,-0.6666666666666666,1.0,1.0
2011-10-09,0,37,1,0,0,0,0,2,4,0.3333333333333333,0.3333333333333333,3.0,1,1,0,0,0,0,0,0,0,0,-0.6666666666666666,-1.3333333333333333,0.0,0.0
2011-10-09,24,42,3,0,0,12,3,3,1,2.25,1.25,4.0,9,5,0,0,0,0,0,0,0,0,2.25,0.5,1.0,1.0
2011-10-09,35,23,1,0,0,2,6,1,2,1.25,1.75,4.0,5,7,0,0,0,0,0,0,0,0,0.25,1.0,-0.5,-0.5
2011-09-17,3,0,4,3,0,3,3,7,10,0.2,0.8,5.0,1,4,0,0,0,0,0,0,0,0,-0.8,-1.4,-0.6,-0.6
2011-09-17,16,42,3,1,0,6,3,4,4,1.4,1.0,5.0,7,5,0,0,0,0,0,0,0,0,0.4,-0.2,0.4,0.4
2011-09-17,37,40,3,0,0,0,3,5,5,0.4,0.6,5.0,2,3,0,0,0,0,0,0,0,0,-1.0,-0.4,-0.2,-0.2
2011-09-18,25,12,3,1,0,18,7,3,3,2.4,2.0,5.0,12,10,0,0,0,0,0,0,0,0,3.0,0.8,0.4,0.4
2011-09-18,36,35,4,0,0,2,3,4,1,0.4,1.6,5.0,2,8,0,0,0,0,0,0,0,0,-0.4,0.4,-1.2,-1.2
2011-09-18,38,23,4,0,0,7,6,8,3,1.2,1.4,5.0,6,7,0,0,0,0,0,0,0,0,-0.2,0.6,-0.2,-0.2
2011-09-24,0,5,3,0,0,3,7,10,11,0.8,0.6,5.0,4,3,0,0,0,0,0,0,0,0,-1.4,-0.8,0.2,0.2
2011-09-24,12,37,4,1,0,8,3,6,5,1.6666666666666667,0.8333333333333334,6.0,10,5,0,0,0,0,0,0,0,0,0.3333333333333333,-0.3333333333333333,0.8333333333333334,0.8333333333333334
2011-09-24,23,43,2,1,0,6,4,7,6,1.1666666666666667,1.1666666666666667,6.0,7,7,0,0,0,0,0,0,0,0,-0.1666666666666666,-0.3333333333333333,0.0,0.0
2011-09-24,24,16,2,0,0,17,6,5,6,2.1666666666666665,1.1666666666666667,6.0,13,7,1,0,0,0,0,0,0,0,2.0,0.0,1.0,1.0
2011-09-24,28,3,3,1,0,4,7,2,10,1.5,0.6666666666666666,6.0,9,4,0,0,0,0,0,0,1,0,0.3333333333333333,-0.5,0.8333333333333334,0.8333333333333334
2011-09-26,29,36,2,1,0,5,6,7,4,0.8333333333333334,0.8333333333333334,6.0,5,5,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,0.0,0.0
2011-01-10,1,42,2,0,0,6,4,4,7,1.1666666666666667,0.8333333333333334,6.0,7,5,0,0,0,0,0,0,0,0,0.3333333333333333,-0.5,0.3333333333333333,0.3333333333333333
2011-01-10,25,29,2,0,0,22,7,5,8,2.2857142857142856,1.1428571428571428,7.0,13,7,1,0,0,0,0,0,0,0,2.4285714285714284,-0.1428571428571428,1.1428571428571428,0.8571428571428571
2011-02-10,17,31,6,0,0,4,5,7,7,0.5714285714285714,1.1428571428571428,7.0,3,8,0,0,0,0,0,0,0,0,-0.4285714285714285,-0.2857142857142857,-0.5714285714285714,-0.7142857142857143
2011-02-10,37,35,2,0,0,4,4,9,6,0.7142857142857143,1.2857142857142858,7.0,5,8,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.2857142857142857,-0.5714285714285714,-0.4285714285714285
2011-02-10,38,0,2,1,0,11,9,10,14,1.7142857142857142,1.0,7.0,12,6,0,0,0,0,0,0,0,0,0.1428571428571428,-0.7142857142857143,0.7142857142857143,0.8571428571428571
2011-10-15,12,16,3,1,0,12,6,7,8,1.8571428571428568,1.0,7.0,12,7,1,0,0,0,0,0,0,0,0.7142857142857143,-0.2857142857142857,0.8571428571428571,0.7142857142857143
2011-10-15,24,1,4,1,0,23,9,5,5,2.375,1.375,8.0,13,7,0,0,0,0,0,0,0,0,2.25,0.5,1.0,0.75
2011-10-15,29,37,3,1,0,7,6,10,9,1.0,1.0,8.0,6,7,0,0,0,0,0,0,0,0,-0.375,-0.375,0.0,-0.125
2011-10-15,35,17,2,0,0,4,10,8,7,1.125,0.875,8.0,7,6,0,0,0,0,0,0,0,0,-0.5,0.375,0.25,0.125
2011-10-16,0,36,2,1,0,10,9,16,8,0.875,0.75,8.0,6,5,0,0,0,0,0,0,0,0,-0.75,0.125,0.125,0.125
2011-10-16,40,43,2,0,0,5,6,10,10,0.625,0.875,8.0,5,1,0,0,0,0,0,0,0,0,-0.625,-0.5,-0.25,0.5
2011-10-22,28,42,1,0,0,11,6,6,14,1.7777777777777777,0.5555555555555556,9.0,9,0,0,0,0,0,0,0,1,1,0.5555555555555556,-0.8888888888888888,1.2222222222222223,1.0
