HomeTeam,AwayTeam,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,Year,Month,Day
Wolves,Everton,NH,36,42,53,41,1.0,1.28125,32.0,8,11,0,0,0,0,0,0,0,0,-0.53125,0.03125,-0.28125,-0.09375,2011,9,4
Aston Villa,Newcastle,H,39,48,53,46,1.0625,1.21875,32.0,5,7,0,0,0,0,0,0,0,0,-0.4375,0.0625,-0.15625,-0.0625,2011,10,4
Blackpool,Arsenal,NH,45,62,63,30,1.03125,1.9375,32.0,4,9,0,0,0,0,0,0,0,0,-0.5625,1.0,-0.90625,-0.15625,2011,10,4
Liverpool,Man City,H,42,50,38,27,1.40625,1.75,32.0,7,7,0,0,0,0,0,0,0,0,0.125,0.71875,-0.34375,0.0,2011,11,4
Birmingham,Sunderland,H,31,33,43,42,1.09375,1.1875,32.0,5,1,0,0,0,0,0,0,0,0,-0.375,-0.28125,-0.09375,0.125,2011,4,16
Blackpool,Wigan,NH,45,29,63,51,1.03125,0.96875,32.0,4,5,0,0,0,0,0,0,0,0,-0.5625,-0.6875,0.0625,-0.03125,2011,4,16
Everton,Blackburn,H,45,40,41,52,1.3333333333333333,1.0606060606060606,33.0,11,3,0,0,0,0,0,0,0,0,0.1212121212121212,-0.3636363636363636,0.2727272727272727,0.2424242424242424,2011,4,16
West Brom,Chelsea,NH,46,58,59,26,1.181818181818182,1.8484848484848484,33.0,11,13,0,0,0,0,0,0,0,0,-0.3939393939393939,0.9696969696969696,-0.6666666666666666,-0.0606060606060606,2011,4,16
West Ham,Aston Villa,NH,38,40,56,53,0.9696969696969696,1.121212121212121,33.0,7,7,0,0,0,0,0,0,0,0,-0.5454545454545454,-0.3939393939393939,-0.1515151515151515,0.0,2011,4,16
Arsenal,Liverpool,NH,63,45,31,38,1.9090909090909087,1.4545454545454546,33.0,7,9,0,0,0,0,0,0,0,0,0.9696969696969696,0.2121212121212121,0.4545454545454545,-0.0606060606060606,2011,4,17
Newcastle,Man United,NH,48,70,47,32,1.181818181818182,2.090909090909091,33.0,4,9,0,0,0,0,0,0,0,0,0.0303030303030303,1.1515151515151516,-0.9090909090909092,-0.1515151515151515,2011,4,19
Chelsea,Birmingham,H,58,33,26,43,1.8484848484848484,1.1515151515151516,33.0,13,8,0,0,0,0,0,0,0,0,0.9696969696969696,-0.303030303030303,0.696969696969697,0.1515151515151515,2011,4,20
Tottenham,Arsenal,NH,47,63,39,31,1.6363636363636365,1.9090909090909087,33.0,7,7,0,0,0,0,0,0,0,0,0.2424242424242424,0.9696969696969696,-0.2727272727272727,0.0,2011,4,20
Aston Villa,Stoke,NH,40,39,53,42,1.121212121212121,1.1515151515151516,33.0,7,5,0,0,0,0,0,0,0,0,-0.3939393939393939,-0.0909090909090909,-0.0303030303030303,0.0606060606060606,2011,4,23
Blackpool,Newcastle,NH,46,48,66,47,1.0,1.181818181818182,33.0,1,4,0,0,0,0,0,0,0,0,-0.6060606060606061,0.0303030303030303,-0.1818181818181818,-0.0909090909090909,2011,4,23
Chelsea,West Ham,H,58,38,26,56,1.8484848484848484,0.9696969696969696,33.0,13,7,0,0,0,0,0,0,0,0,0.9696969696969696,-0.5454545454545454,0.8787878787878788,0.1818181818181818,2011,4,23
Liverpool,Birmingham,H,46,34,39,46,1.4411764705882353,1.1176470588235294,34.0,10,7,0,0,0,0,0,0,0,0,0.2058823529411764,-0.3529411764705882,0.3235294117647059,0.088235294117647,2011,4,23
Man United,Everton,H,70,47,32,41,2.0588235294117645,1.3823529411764706,34.0,10,11,0,0,0,0,0,0,0,0,1.1176470588235294,0.1764705882352941,0.6764705882352942,-0.0294117647058823,2011,4,23
Sunderland,Wigan,H,35,32,47,53,1.1176470588235294,1.0,34.0,1,7,0,0,0,0,0,0,0,0,-0.3529411764705882,-0.6176470588235294,0.1176470588235294,-0.1764705882352941,2011,4,23
Tottenham,West Brom,NH,49,47,41,62,1.6176470588235294,1.1470588235294117,34.0,7,10,0,0,0,0,0,0,0,0,0.2352941176470588,-0.4411764705882353,0.4705882352941176,-0.088235294117647,2011,4,23
Wolves,Fulham,NH,37,37,57,36,0.9705882352941176,1.1470588235294117,34.0,5,7,0,0,0,0,0,0,0,0,-0.5882352941176471,0.0294117647058823,-0.1764705882352941,-0.0588235294117647,2011,4,23
Bolton,Arsenal,H,48,66,44,34,1.3529411764705883,1.8823529411764703,34.0,9,7,0,0,0,0,0,0,0,0,0.1176470588235294,0.9411764705882352,-0.5294117647058824,0.0588235294117647,2011,4,24
Blackburn,Man City,NH,40,51,54,30,1.0294117647058822,1.7352941176470589,34.0,3,9,0,0,0,0,0,0,0,0,-0.4117647058823529,0.6176470588235294,-0.7058823529411765,-0.1764705882352941,2011,4,25
Stoke,Wolves,H,40,37,43,57,1.1470588235294117,0.9705882352941176,34.0,5,5,0,0,0,0,0,0,0,0,-0.088235294117647,-0.5882352941176471,0.1764705882352941,0.0,2011,4,26
Fulham,Bolton,H,37,48,36,44,1.1470588235294117,1.3529411764705883,34.0,7,9,0,0,0,0,0,0,0,0,0.0294117647058823,0.1176470588235294,-0.2058823529411764,-0.0588235294117647,2011,4,27
Blackburn,Bolton,H,40,48,54,44,1.0294117647058822,1.3529411764705883,34.0,3,9,0,0,0,0,0,0,0,0,-0.4117647058823529,0.1176470588235294,-0.3235294117647059,-0.1764705882352941,2011,4,30
Blackpool,Stoke,NH,48,43,70,43,0.9714285714285714,1.2,35.0,2,8,0,0,0,0,0,0,0,0,-0.6285714285714286,0.0,-0.2285714285714285,-0.1714285714285714,2011,4,30
Chelsea,Tottenham,H,64,50,27,43,1.9142857142857144,1.5714285714285714,35.0,13,6,0,0,0,0,0,0,0,0,1.0571428571428572,0.2,0.3428571428571428,0.2,2011,4,30
Sunderland,Fulham,NH,39,40,49,36,1.1714285714285717,1.2,35.0,3,7,0,0,1,0,0,0,0,0,-0.2857142857142857,0.1142857142857142,-0.0285714285714285,-0.1142857142857142,2011,4,30
West Brom,Aston Villa,H,49,43,64,55,1.1428571428571428,1.1714285714285717,35.0,8,8,0,0,0,0,0,0,0,0,-0.4285714285714285,-0.3428571428571428,-0.0285714285714285,0.0,2011,4,30
Wigan,Everton,NH,34,47,57,42,0.9714285714285714,1.3428571428571427,35.0,7,10,0,0,0,0,0,0,0,0,-0.6571428571428571,0.1428571428571428,-0.3714285714285714,-0.0857142857142857,2011,4,30
Arsenal,Man United,H,67,71,36,32,1.8285714285714283,2.085714285714286,35.0,6,13,0,0,0,0,1,0,0,0,0.8857142857142857,1.1142857142857143,-0.2571428571428571,-0.2,2011,1,5
Birmingham,Wolves,NH,34,37,51,60,1.0857142857142856,0.9428571428571428,35.0,7,4,0,0,0,0,0,0,0,0,-0.4857142857142857,-0.6571428571428571,0.1428571428571428,0.0857142857142857,2011,1,5
Liverpool,Newcastle,H,51,49,39,48,1.4857142857142858,1.1714285714285717,35.0,10,5,0,0,0,0,0,0,0,0,0.3428571428571428,0.0285714285714285,0.3142857142857143,0.1428571428571428,2011,1,5
Man City,West Ham,H,53,39,31,61,1.7714285714285714,0.9142857142857144,35.0,9,1,0,0,0,0,0,0,0,0,0.6285714285714286,-0.6285714285714286,0.8571428571428571,0.2285714285714285,2011,1,5
Aston Villa,Wigan,NH,43,34,55,57,1.1714285714285717,0.9714285714285714,35.0,8,7,0,0,0,0,0,0,0,0,-0.3428571428571428,-0.6571428571428571,0.2,0.0285714285714285,2011,7,5
Bolton,Sunderland,NH,48,39,48,52,1.2777777777777777,1.1388888888888888,36.0,6,3,0,0,0,0,0,0,1,0,0.0,-0.3611111111111111,0.1388888888888889,0.0833333333333333,2011,7,5
Everton,Man City,H,48,54,43,33,1.3333333333333333,1.7222222222222223,36.0,8,9,0,0,0,0,0,0,0,0,0.1388888888888889,0.5833333333333334,-0.3888888888888889,-0.0277777777777777,2011,7,5
Newcastle,Birmingham,H,49,35,51,52,1.1388888888888888,1.0833333333333333,36.0,5,5,0,0,0,0,0,0,0,0,-0.0555555555555555,-0.4722222222222222,0.0555555555555555,0.0,2011,7,5
Tottenham,Blackpool,NH,51,48,44,70,1.5555555555555556,0.9722222222222222,36.0,6,2,0,0,0,0,0,0,1,0,0.1944444444444444,-0.6111111111111112,0.5833333333333334,0.1111111111111111,2011,7,5
West Ham,Blackburn,NH,40,41,63,55,0.8888888888888888,1.0555555555555556,36.0,0,5,0,0,1,1,0,0,0,0,-0.6388888888888888,-0.3888888888888889,-0.1666666666666666,-0.1388888888888889,2011,7,5
Man United,Chelsea,H,71,66,33,28,2.0277777777777777,1.9444444444444444,36.0,10,15,0,0,0,0,1,1,0,0,1.0555555555555556,1.0555555555555556,0.0833333333333333,-0.1388888888888889,2011,8,5
Stoke,Arsenal,H,43,68,43,36,1.1944444444444444,1.8611111111111112,36.0,6,8,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,-0.6666666666666666,-0.0555555555555555,2011,8,5
Wolves,West Brom,H,38,51,61,65,0.9444444444444444,1.1944444444444444,36.0,2,10,0,0,0,0,0,0,0,0,-0.6388888888888888,-0.3888888888888889,-0.25,-0.2222222222222222,2011,8,5
Fulham,Liverpool,NH,43,54,36,39,1.25,1.5277777777777777,36.0,10,10,0,0,0,0,0,0,0,0,0.1944444444444444,0.4166666666666667,-0.2777777777777778,0.0,2011,9,5
Man City,Tottenham,H,54,51,33,44,1.7222222222222223,1.5555555555555556,36.0,9,6,0,0,0,0,0,0,0,0,0.5833333333333334,0.1944444444444444,0.1666666666666666,0.0833333333333333,2011,10,5
Blackburn,Man United,NH,42,73,56,34,1.054054054054054,2.054054054054054,37.0,5,10,0,0,0,0,0,0,0,0,-0.3783783783783784,1.054054054054054,-1.0,-0.1351351351351351,2011,5,14
Blackpool,Bolton,H,49,49,71,50,0.972972972972973,1.2432432432432432,37.0,3,6,0,0,0,0,0,0,0,0,-0.5945945945945946,-0.027027027027027,-0.2702702702702703,-0.081081081081081,2011,5,14
Sunderland,Wolves,NH,41,41,53,62,1.1891891891891893,1.0,37.0,6,5,0,0,0,0,0,0,0,0,-0.3243243243243243,-0.5675675675675675,0.1891891891891892,0.027027027027027,2011,5,14
West Brom,Everton,H,52,50,68,44,1.162162162162162,1.3783783783783785,37.0,7,10,0,0,0,0,0,0,0,0,-0.4324324324324324,0.1621621621621621,-0.2162162162162162,-0.081081081081081,2011,5,14
Arsenal,Aston Villa,NH,69,45,39,58,1.8108108108108107,1.135135135135135,37.0,5,8,0,0,0,0,0,0,0,0,0.8108108108108109,-0.3513513513513513,0.6756756756756757,-0.081081081081081,2011,5,15
Birmingham,Fulham,NH,36,45,54,41,1.054054054054054,1.2162162162162162,37.0,4,7,0,0,0,0,0,0,0,0,-0.4864864864864865,0.1081081081081081,-0.1621621621621621,-0.081081081081081,2011,5,15
Chelsea,Newcastle,NH,67,51,30,52,1.891891891891892,1.1891891891891893,37.0,12,5,1,0,0,0,0,0,0,0,1.0,-0.027027027027027,0.7027027027027027,0.1891891891891892,2011,5,15
Liverpool,Tottenham,NH,59,51,41,45,1.5675675675675675,1.5135135135135136,37.0,13,3,0,0,0,0,0,0,0,0,0.4864864864864865,0.1621621621621621,0.054054054054054,0.2702702702702703,2011,5,15
Wigan,West Ham,H,36,41,59,64,0.972972972972973,0.8918918918918919,37.0,5,1,0,0,0,0,0,0,1,0,-0.6216216216216216,-0.6216216216216216,0.081081081081081,0.1081081081081081,2011,5,15
Man City,Stoke,H,55,46,33,44,1.7567567567567568,1.2432432432432432,37.0,9,8,0,0,0,0,0,0,0,0,0.5945945945945946,0.054054054054054,0.5135135135135135,0.027027027027027,2011,5,17
Aston Villa,Liverpool,H,47,59,59,43,1.1842105263157894,1.5263157894736843,38.0,8,10,0,0,0,0,0,0,0,0,-0.3157894736842105,0.4210526315789473,-0.3421052631578947,-0.0526315789473684,2011,5,22
Bolton,Man City,NH,52,58,54,33,1.2105263157894737,1.7894736842105263,38.0,3,12,0,0,0,0,0,0,0,0,-0.0526315789473684,0.6578947368421053,-0.5789473684210527,-0.2368421052631578,2011,5,22
Everton,Chelsea,H,50,69,45,32,1.3421052631578947,1.868421052631579,38.0,7,10,0,0,0,0,1,0,0,0,0.131578947368421,0.9736842105263158,-0.5263157894736842,-0.0789473684210526,2011,5,22
Fulham,Arsenal,NH,47,70,41,41,1.263157894736842,1.763157894736842,38.0,10,4,0,0,0,0,0,0,0,0,0.1578947368421052,0.7631578947368421,-0.5,0.1578947368421052,2011,5,22
Man United,Blackpool,H,74,53,35,74,2.026315789473684,1.0263157894736843,38.0,8,6,0,0,0,0,0,0,0,0,1.0263157894736843,-0.5526315789473685,1.0,0.0526315789473684,2011,5,22
Newcastle,West Brom,NH,53,53,54,68,1.1842105263157894,1.2105263157894737,38.0,6,7,0,0,0,0,0,0,0,0,-0.0263157894736842,-0.3947368421052631,-0.0263157894736842,-0.0263157894736842,2011,5,22
Stoke,Wigan,NH,46,39,47,61,1.2105263157894737,1.0263157894736843,38.0,8,8,0,0,0,0,0,0,0,0,-0.0263157894736842,-0.5789473684210527,0.1842105263157894,0.0,2011,5,22
Tottenham,Birmingham,H,53,36,45,56,1.5526315789473684,1.0263157894736843,38.0,5,1,0,0,0,0,0,0,0,0,0.2105263157894736,-0.5263157894736842,0.5263157894736842,0.1052631578947368,2011,5,22
West Ham,Sunderland,NH,43,42,67,56,0.868421052631579,1.1578947368421053,38.0,1,6,0,0,1,0,0,0,0,0,-0.631578947368421,-0.3684210526315789,-0.2894736842105263,-0.131578947368421,2011,5,22
Wolves,Blackburn,NH,44,43,63,57,1.0526315789473684,1.0526315789473684,38.0,8,5,0,0,0,0,0,0,0,0,-0.5,-0.3684210526315789,0.0,0.0789473684210526,2011,5,22
Blackburn,Wolves,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,13
Fulham,Aston Villa,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,13
Liverpool,Sunderland,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,13
Newcastle,Arsenal,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,13
QPR,Bolton,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,13
Wigan,Norwich,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,13
Stoke,Chelsea,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,14
West Brom,Man United,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,14
Man City,Swansea,H,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,15
Arsenal,Liverpool,NH,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,20
Aston Villa,Blackburn,H,0,1,0,2,0.5,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.5,0.5,0.5,2011,8,20
Chelsea,West Brom,H,0,1,0,2,0.5,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.5,0.5,0.5,2011,8,20
Everton,QPR,NH,0,0,1,4,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,-0.5,-2.0,0.0,0.0,2011,8,20
Sunderland,Newcastle,NH,1,0,1,0,0.5,0.5,2.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,20
Swansea,Wigan,NH,0,1,4,1,0.0,0.5,2.0,0,1,0,0,0,0,0,0,0,0,-2.0,0.0,-0.5,-0.5,2011,8,20
Bolton,Man City,NH,4,4,0,0,1.5,1.5,2.0,3,3,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,2011,8,21
Norwich,Stoke,NH,1,0,1,0,0.5,0.5,2.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2011,8,21
Wolves,Fulham,H,2,0,1,0,1.5,0.5,2.0,3,1,0,0,0,0,0,0,0,0,0.5,0.0,1.0,1.0,2011,8,21
Man United,Tottenham,H,2,0,1,3,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0.5,-1.5,1.5,1.5,2011,8,22
Aston Villa,Wolves,NH,0,2,0,1,0.5,1.5,2.0,1,3,0,0,0,0,0,0,0,0,0.0,0.5,-1.0,-1.0,2011,8,27
Blackburn,Everton,NH,2,1,5,1,0.0,1.0,3.0,0,3,0,0,0,0,0,0,0,0,-1.0,0.0,-1.0,-1.0,2011,8,27
Chelsea,Norwich,H,2,2,1,2,1.3333333333333333,0.6666666666666666,3.0,4,2,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,2011,8,27
Liverpool,Bolton,H,3,6,1,3,1.3333333333333333,1.0,3.0,4,3,0,0,0,0,0,0,0,0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,2011,8,27
Swansea,Sunderland,NH,0,1,4,2,0.3333333333333333,0.3333333333333333,3.0,1,1,0,0,0,0,0,0,0,0,-1.3333333333333333,-0.3333333333333333,0.0,0.0,2011,8,27
Wigan,QPR,H,1,1,1,4,0.6666666666666666,1.0,3.0,2,3,0,0,0,0,0,0,0,0,0.0,-1.0,-0.3333333333333333,-0.3333333333333333,2011,8,27
Man United,Arsenal,H,5,0,1,2,2.0,0.3333333333333333,3.0,6,1,0,0,0,0,0,0,0,0,1.3333333333333333,-0.6666666666666666,1.6666666666666667,1.6666666666666667,2011,8,28
Newcastle,Fulham,H,1,0,0,2,1.3333333333333333,0.3333333333333333,3.0,4,1,0,0,0,0,0,0,0,0,0.3333333333333333,-0.6666666666666666,1.0,1.0,2011,8,28
Tottenham,Man City,NH,1,7,8,2,0.0,2.0,3.0,0,6,0,0,0,0,0,0,0,0,-2.333333333333333,1.6666666666666667,-2.0,-2.0,2011,8,28
West Brom,Stoke,NH,2,1,4,1,0.0,0.6666666666666666,3.0,0,2,0,0,0,0,0,0,0,0,-0.6666666666666666,0.0,-0.6666666666666666,-0.6666666666666666,2011,8,28
Arsenal,Swansea,H,0,0,2,4,0.3333333333333333,0.3333333333333333,3.0,1,1,0,0,0,0,0,0,0,0,-0.6666666666666666,-1.3333333333333333,0.0,0.0,2011,10,9
Bolton,Man United,NH,7,13,6,3,0.75,2.25,4.0,3,9,0,0,0,0,0,0,0,0,0.25,2.5,-1.5,-1.5,2011,10,9
Everton,Aston Villa,NH,3,3,3,1,1.0,1.25,4.0,4,5,0,0,0,0,0,0,0,0,0.0,0.5,-0.25,-0.25,2011,10,9
Man City,Wigan,H,12,3,3,1,2.25,1.25,4.0,9,5,0,0,0,0,0,0,0,0,2.25,0.5,1.0,1.0,2011,10,9
Stoke,Liverpool,H,2,6,1,2,1.25,1.75,4.0,5,7,0,0,0,0,0,0,0,0,0.25,1.0,-0.5,-0.5,2011,10,9
Sunderland,Chelsea,NH,1,5,2,2,0.5,1.75,4.0,2,7,0,0,0,0,0,0,0,0,-0.25,0.75,-1.25,-1.25,2011,10,9
Wolves,Tottenham,NH,4,3,1,8,1.75,0.75,4.0,7,3,0,0,0,0,0,0,0,0,0.75,-1.25,1.0,1.0,2011,10,9
Fulham,Blackburn,NH,1,2,4,6,0.25,0.0,4.0,1,0,0,0,0,0,0,0,0,0,-0.75,-1.0,0.25,0.25,2011,11,9
Norwich,West Brom,NH,3,2,5,5,0.5,0.0,4.0,2,0,0,0,0,0,0,0,0,0,-0.5,-0.75,0.5,0.5,2011,11,9
QPR,Newcastle,NH,1,3,6,1,0.75,1.75,4.0,3,7,0,0,0,0,0,0,0,0,-1.25,0.5,-1.0,-1.0,2011,12,9
Aston Villa,Newcastle,NH,3,3,1,1,1.25,1.75,4.0,5,7,0,0,0,0,0,0,0,0,0.5,0.5,-0.5,-0.5,2011,9,17
Blackburn,Arsenal,H,3,3,7,10,0.2,0.8,5.0,1,4,0,0,0,0,0,0,0,0,-0.8,-1.4,-0.6,-0.6,2011,9,17
Bolton,Norwich,NH,7,3,11,6,0.6,0.4,5.0,3,2,0,0,0,0,0,0,0,0,-0.8,-0.6,0.2,0.2,2011,9,17
Everton,Wigan,H,6,3,4,4,1.4,1.0,5.0,7,5,0,0,0,0,0,0,0,0,0.4,-0.2,0.4,0.4,2011,9,17
Swansea,West Brom,H,0,3,5,5,0.4,0.6,5.0,2,3,0,0,0,0,0,0,0,0,-1.0,-0.4,-0.2,-0.2,2011,9,17
Wolves,QPR,NH,4,1,3,6,1.4,0.8,5.0,7,4,0,0,0,0,0,0,0,0,0.2,-1.0,0.6,0.6,2011,9,17
Fulham,Man City,NH,2,15,5,3,0.4,2.4,5.0,2,12,0,0,0,0,0,0,0,0,-0.6,2.4,-2.0,-2.0,2011,9,18
Man United,Chelsea,H,18,7,3,3,2.4,2.0,5.0,12,10,0,0,0,0,0,0,0,0,3.0,0.8,0.4,0.4,2011,9,18
Sunderland,Stoke,H,2,3,4,1,0.4,1.6,5.0,2,8,0,0,0,0,0,0,0,0,-0.4,0.4,-1.2,-1.2,2011,9,18
Tottenham,Liverpool,H,7,6,8,3,1.2,1.4,5.0,6,7,0,0,0,0,0,0,0,0,-0.2,0.6,-0.2,-0.2,2011,9,18
Arsenal,Bolton,H,3,7,10,11,0.8,0.6,5.0,4,3,0,0,0,0,0,0,0,0,-1.4,-0.8,0.2,0.2,2011,9,24
Chelsea,Swansea,H,8,3,6,5,1.6666666666666667,0.8333333333333334,6.0,10,5,0,0,0,0,0,0,0,0,0.3333333333333333,-0.3333333333333333,0.8333333333333334,0.8333333333333334,2011,9,24
Liverpool,Wolves,H,6,4,7,6,1.1666666666666667,1.1666666666666667,6.0,7,7,0,0,0,0,0,0,0,0,-0.1666666666666666,-0.3333333333333333,0.0,0.0,2011,9,24
Man City,Everton,H,17,6,5,6,2.1666666666666665,1.1666666666666667,6.0,13,7,1,0,0,0,0,0,0,0,2.0,0.0,1.0,1.0,2011,9,24
Newcastle,Blackburn,H,4,7,2,10,1.5,0.6666666666666666,6.0,9,4,0,0,0,0,0,0,1,0,0.3333333333333333,-0.5,0.8333333333333334,0.8333333333333334,2011,9,24
Stoke,Man United,NH,3,21,5,4,1.3333333333333333,2.5,6.0,8,15,0,0,0,0,1,1,0,0,-0.3333333333333333,2.833333333333333,-1.1666666666666667,-1.1666666666666667,2011,9,24
West Brom,Fulham,NH,3,4,8,7,0.5,0.5,6.0,3,3,0,0,1,0,0,0,0,0,-0.8333333333333334,-0.5,0.0,0.0,2011,9,24
Wigan,Tottenham,NH,4,9,7,9,0.8333333333333334,1.5,6.0,5,9,0,0,0,0,0,0,0,0,-0.5,0.0,-0.6666666666666666,-0.6666666666666666,2011,9,24
QPR,Aston Villa,NH,4,6,6,4,1.1666666666666667,1.1666666666666667,6.0,7,7,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,0.0,0.0,2011,9,25
Norwich,Sunderland,H,5,6,7,4,0.8333333333333334,0.8333333333333334,6.0,5,5,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,0.0,0.0,2011,9,26
Aston Villa,Wigan,H,6,4,4,7,1.1666666666666667,0.8333333333333334,6.0,7,5,0,0,0,0,0,0,0,0,0.3333333333333333,-0.5,0.3333333333333333,0.3333333333333333,2011,1,10
Blackburn,Man City,NH,8,19,13,5,0.5714285714285714,2.2857142857142856,7.0,4,13,0,0,0,0,1,0,0,0,-0.7142857142857143,2.0,-1.7142857142857142,-1.2857142857142858,2011,1,10
Everton,Liverpool,NH,6,8,8,8,1.0,1.4285714285714286,7.0,7,9,0,0,0,0,0,0,0,0,-0.2857142857142857,0.0,-0.4285714285714285,-0.2857142857142857,2011,1,10
Man United,Norwich,H,22,7,5,8,2.2857142857142856,1.1428571428571428,7.0,13,7,1,0,0,0,0,0,0,0,2.4285714285714284,-0.1428571428571428,1.1428571428571428,0.8571428571428571,2011,1,10
Sunderland,West Brom,NH,7,3,6,8,0.7142857142857143,0.5714285714285714,7.0,4,4,0,0,0,0,0,0,0,0,0.1428571428571428,-0.7142857142857143,0.1428571428571428,0.0,2011,1,10
Wolves,Newcastle,NH,5,7,8,3,1.0,1.7142857142857142,7.0,4,11,0,0,0,0,0,0,0,0,-0.4285714285714285,0.5714285714285714,-0.7142857142857143,-1.0,2011,1,10
Bolton,Chelsea,NH,8,12,16,7,0.4285714285714285,1.8571428571428568,7.0,0,12,0,0,1,1,1,0,0,0,-1.1428571428571428,0.7142857142857143,-1.4285714285714286,-1.7142857142857142,2011,2,10
Fulham,QPR,H,4,5,7,7,0.5714285714285714,1.1428571428571428,7.0,3,8,0,0,0,0,0,0,0,0,-0.4285714285714285,-0.2857142857142857,-0.5714285714285714,-0.7142857142857143,2011,2,10
Swansea,Stoke,H,4,4,9,6,0.7142857142857143,1.2857142857142858,7.0,5,8,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.2857142857142857,-0.5714285714285714,-0.4285714285714285,2011,2,10
Tottenham,Arsenal,H,11,9,10,14,1.7142857142857142,1.0,7.0,12,6,0,0,0,0,0,0,0,0,0.1428571428571428,-0.7142857142857143,0.7142857142857143,0.8571428571428571,2011,2,10
Chelsea,Everton,H,12,6,7,8,1.8571428571428568,1.0,7.0,12,7,1,0,0,0,0,0,0,0,0.7142857142857143,-0.2857142857142857,0.8571428571428571,0.7142857142857143,2011,10,15
Liverpool,Man United,NH,10,24,8,5,1.625,2.375,8.0,9,13,0,0,0,0,1,0,0,0,0.25,2.375,-0.75,-0.5,2011,10,15
Man City,Aston Villa,H,23,9,5,5,2.375,1.375,8.0,13,7,0,0,0,0,0,0,0,0,2.25,0.5,1.0,0.75,2011,10,15
Norwich,Swansea,H,7,6,10,9,1.0,1.0,8.0,6,7,0,0,0,0,0,0,0,0,-0.375,-0.375,0.0,-0.125,2011,10,15
QPR,Blackburn,NH,5,8,13,17,1.0,0.5,8.0,5,4,0,0,0,0,0,0,0,0,-1.0,-1.125,0.5,0.125,2011,10,15
Stoke,Fulham,H,4,10,8,7,1.125,0.875,8.0,7,6,0,0,0,0,0,0,0,0,-0.5,0.375,0.25,0.125,2011,10,15
Wigan,Bolton,NH,5,9,11,21,0.625,0.375,8.0,3,0,0,0,0,0,0,0,1,1,-0.75,-1.5,0.25,0.375,2011,10,15
Arsenal,Sunderland,H,10,9,16,8,0.875,0.75,8.0,6,5,0,0,0,0,0,0,0,0,-0.75,0.125,0.125,0.125,2011,10,16
Newcastle,Tottenham,NH,9,13,4,12,1.875,1.625,8.0,11,13,0,0,0,0,1,0,0,0,0.625,0.125,0.25,-0.25,2011,10,16
West Brom,Wolves,H,5,6,10,10,0.625,0.875,8.0,5,1,0,0,0,0,0,0,0,0,-0.625,-0.5,-0.25,0.5,2011,10,16
Aston Villa,West Brom,NH,9,5,5,10,1.375,0.625,8.0,7,5,0,0,0,0,0,0,0,0,0.5,-0.625,0.75,0.25,2011,10,22
Bolton,Sunderland,NH,12,10,22,10,0.6666666666666666,0.6666666666666666,9.0,3,4,0,0,1,0,0,0,0,0,-1.1111111111111112,0.0,0.0,-0.1111111111111111,2011,10,22
